datetime,city,state,country,shape,duration (hours/min),comments,date posted,longitude 
9/11/2003 21:00,tupper lake,ny,us,light,20- 30 mins,1 strange light in the Sky then 3 big orange lights. Both were gone Within 30 minutes,10/31/2003,-74.5383333
10/3/2001 21:30,devore/muscoy/san bernardino,ca,nan,other,30 minutes,The craft was shaped like the planet Saturn.  It was translucent&#44 with thousands of orange lights flashing in random order.  It was hug,9/24/2003,-117.33814299999999
7/26/2005 23:20,coldstream (canada),bc,nan,light,1 min,Moving light expands in size and brilliance then shrinks before vanishing into the night sky.,9/2/2005,-119.230096
6/18/2010 22:15,cape may courthouse,nj,nan,unknown,three minutes,object with one flashing white light flying very erratically moves impossibly fast in impossible fashion,6/23/2010,-74.823779
1/8/2012 21:30,moretown,vt,us,diamond,10 minutes,Driving home after work and saw a large low-flying object with several yellow lights fly over my head.,1/12/2012,-72.76138890000001
1/3/2012 01:00,doylestown,pa,us,circle,5 seconds,Over Doylestown&#44Pa.  a Large red fireball moving west to east in the sky&#44 no sound&#44,1/24/2012,-75.13027779999999
10/19/2010 19:00,kirkland,wa,us,light,10 minutes,2 light formations circling venus,11/21/2010,-122.2075
4/1/1994 22:50,taft,ca,us,light,15 seconds,White light seen at 10:30 pm traveling from NW to SE at very high rate of speed.Slows momentarily to beam down conical light&#44 then resu,6/23/1999,-119.45555559999998
3/7/2001 00:02,santa monica,ca,us,fireball,3-5minutes,Glowing object in the sky&#44 which sparked with sparks&#44 that moved very unlike an airplane or helicopter.,3/16/2001,-118.49027779999999
2/5/2003 05:30,concord,nc,us,changing,hour,We were looking at it and it was so bright and it did fly down at the camcorder one time. It changed colors all the time.,3/21/2003,-80.5797222
7/24/2008 22:05,new port richey,fl,us,unknown,3 minutes,3 were here and gone in just a few blinks of the eyes &#33&#33&#33,8/12/2008,-82.7194444
11/6/2007 19:30,goodyear,az,us,changing,5 seconds,Strange lights appear in night sky over Goodyear Arizona.,11/28/2007,-112.3575
9/23/2002 06:15,swindon (uk/england),nan,gb,disk,3 - 4 secs,One thing before I start I must tell you that I am unsure of the date I saw the craft or object but I am sure it was late september ear,3/4/2003,-1.7833330000000003
12/15/1998 19:30,easton,pa,us,cigar,5 min.,While driving home with family&#44  heading south on 25th St.  Saw a cigar shaped craft&#44 with lights flying low&#44 slow and heading east tow,11/9/1999,-75.22111109999999
9/23/2008 04:20,lopez island,wa,nan,light,1hr 40min,A bright orange light in the southwestern sky,10/31/2008,-122.89551200000001
12/12/2004 02:45,puyallup,wa,us,sphere,5 minutes,orange glowing object that drops smaller glowing ojects.,12/14/2004,-122.29166670000001
9/9/1984 22:00,california (entire west coast),ca,nan,cigar,hours,lots of &quot;them &quot;are already here&#44I saw so.       none below apply&#44was very clear shape&#44orange/red&#44in space,1/19/2005,-119.41793200000001
12/24/2011 20:50,warminster,pa,us,other,1 minute,A long Bar like shaped craft with lights all along it witnessed by 2 people in Bucks County PA,1/12/2012,-75.1
2/21/2012 22:00,charleston,me,us,triangle,3 minutes,Triangle shaped 3 white lights silent hovering.,3/13/2012,-69.0411111
2/20/2010 22:00,marshall,mn,us,light,6-10 seconds,Green&#44 orb-like UFO spotted outside Marshall&#44 MN.,11/21/2010,-95.78805559999999
5/14/2004 21:40,santa rosa,ca,us,circle,45 sec,Orange circular object moved quickly to NE and was followed almost to the horizon.,6/4/2004,-122.71333329999999
5/1/1968 14:00,franconia notch (near),nh,nan,circle,~1 hour,Landing site?,12/2/2013,-71.679528
12/4/2004 22:13,elmhurst,il,us,light,15 mins,Bright flashing point of light,12/14/2004,-87.94027779999999
7/3/2005 09:45,sunnyvale,ca,us,sphere,2 minutes,various white spheres,7/5/2005,-122.03527779999999
4/28/2001 14:00,portland,or,us,fireball,about 3 min.,Immediately following a very loud&#44 sharp explosion there was a large burst of flame in the sky&#44 followed by dark smoke. of,8/5/2001,-122.675
3/5/2010 22:00,west chester,pa,us,triangle,30 minutes,Small triangular object with multi-color lights slowly moving,4/13/2010,-75.35611109999999
9/18/2003 22:00,lompoc,ca,us,flash,10-15 minutes,Bright red and orange lights darting back and forth made my cell phone lose reception and when they dissapeared my cell was working ok.,9/24/2003,-120.45694440000001
10/28/2013 20:17,kingston,wa,us,flash,1 second,Unexplained Bright Stationary Flash of Light Kingston WA.  ((NUFORC Note:  Sighting of Venus&#44 we suspect.  PD)),11/11/2013,-122.49694440000002
7/5/1974 23:00,jackson,ms,us,triangle,10-15 minutes,Three bright lights positioned like a jet &#39s landing lights follow the car in Mississippi.,10/31/2003,-90.18472220000001
3/10/2003 02:00,leupp/flagstaff (between),az,nan,circle,five minutes,Shiny object in sky disappears with no trace left behind.,3/21/2003,-111.006253
6/1/1968 04:30,chicago,il,us,oval,4 minutes,What we saw had no wings&#44 tail or struts.  It&#8217;s fuselage was elliptical in shape with a blunted nose and tail.,4/16/2005,-87.65
8/14/2011 01:20,auburn,wa,us,flash,20 sec.,I SEEN A LIGHT THEN A FLASH AND IT WAS GONE.,8/21/2011,-122.2272222
10/15/1994 23:15,marshall,tx,us,disk,5 seconds,Orange fiery disk flying at tree level,1/28/1999,-94.3672222
2/7/2012 19:37,good year,az,nan,light,50 minutes,A light that moved in many fast directions.  ((NUFORC Note:  Possible sighting of Venus&#44 we suspect.  PD)),3/13/2012,-112.397347
4/24/2011 00:00,fullerton,ca,us,changing,15-20 minutes,Crazy event with ufo that causes problems with technology and scares high school students  500 Lights On Object0: Yes,8/7/2011,-117.92444440000001
7/1/1956 16:00,beatrice (14 mi sw of),ne,us,other,2 minutes,Large pale silver dome seen over a hill and also near the house of SE Nebraska farm.,7/13/2005,-96.7466667
10/15/1978 19:00,coeur d&#39alene,id,us,oval,10 seconds,Object raised vertically from lake and zips off horizontally like a lightning bolt.,2/14/2008,-116.77944440000002
12/26/2009 17:30,bethel,ak,us,disk,1.5 minutes,Large fireball-like red/orange disc low in the sky and moving slowly right to left. Soundless.  Clear night.,2/14/2010,-161.7558333
1/1/2008 01:30,gatineau (canada),qc,ca,light,25 minutes,Bright orange lights above Ottawa / Gatineau,1/21/2008,-75.65
1/22/2004 18:45,olathe,ks,us,triangle,1-2 minutes,Lighted triangular craft flying low and slow over traffic on I35.,1/31/2004,-94.8188889
11/15/1989 18:00,san antonio,tx,us,diamond,10 seconds,Huge UFO over North Star Mall,1/27/2005,-98.4933333
1/3/2012 18:30,meriden,ct,us,diamond,30 mins,Bright flickering star shaped UFO over Meriden&#44CT  ((NUFORC Note:  Star or planet??  PD)),1/12/2012,-72.8075
2/5/1971 20:30,havensville,ks,us,circle,20 minutes,Lights similar in size and color to stars&#44 zipping around in night sky&#44 verified by grandparent.,12/7/2006,-96.07777779999999
1/18/2014 20:00,willits,ca,us,fireball,8 minutes,Fireballs in the sky over Willits&#44 Ca.,1/24/2014,-123.35444440000002
8/19/2012 22:15,monee manhattan rd&#44 monee&#44on i57 headed north il 60449,il,nan,teardrop,5 minutes,Non blinking bright blue light slowly in sky over highway i57 illinios,9/24/2012,-87.821765
9/7/2002 24:00,portsmouth,oh,us,changing,15 minutes,A bright red light hoovering in the sky.,9/13/2002,-82.9977778
11/1/2008 21:00,louisville,ky,us,light,2 hours,Star like object appeared to move in circular paths,1/10/2009,-85.7594444
10/23/2012 19:15,norton,ma,us,light,6 seconds,Bright light Moving south to north. It was to the west of Norton and Mansfield Massachusetts,11/19/2012,-71.1875
11/26/2008 20:55,isanti,mn,us,fireball,5 senconds,Bright falling object with a blue trail.,1/10/2009,-93.2475
6/23/2009 20:30,lagrange,oh,us,diamond,45min,one light broke apart into two and 2 odd shaped crafts with lots lights hovered over our heads,8/5/2009,-82.12
7/26/2004 20:00,tulsa,ok,us,cylinder,5 minutes,There were two objects&#44 red and white&#44 cylindrical in shape&#44 extremely high up moving at incredible speed.,8/11/2004,-95.9925
4/3/2008 07:15,birmingham,al,us,cigar,5-6 minutes,Weird thing over high school,6/12/2008,-86.8025
12/7/1998 10:00,soddy daisy,tn,nan,sphere,5-10mins,Bright sphere seen over Sequoia Nuclear plant in Soddy Daisy TN,3/23/2011,-85.19079
9/29/2011 21:00,sedona,az,us,oval,1 hour (still happening),Oval shaped craft with multi-colored revolving lights in sky and stayed in same area for 2 hrs. ((NUFORC Note:  Star?? Sirius??  PD)),10/10/2011,-111.7602778
3/31/2009 23:00,fairbanks,ak,us,light,10 min or so,UFO&#39s in Fairbanks&#44 Alaska,4/14/2009,-147.7163889
3/10/2008 21:00,goodlettsville,tn,us,unknown,5 min,Slow moving odd shaped object flying on hitt lane in goodlettsville&#44 tn,6/12/2008,-86.7133333
4/10/2008 21:10,apollo,pa,us,other,1 minute,Unknown craft over Western PA,6/12/2008,-79.5666667
11/13/2006 18:40,prescott,az,us,unknown,20 seconds,&quot;Phoenix Lights&quot;-like formation seen south of Prescott&#44 Arizona,12/7/2006,-112.4677778
11/11/2013 17:00,san tan valley,az,nan,light,2-3 hours,Bright white light hovering in southern Arizona night sky,11/20/2013,-111.572222
8/2/1986 23:00,tuolumne,ca,us,disk,6 hrs,Disk shaped&#44 red lights circling the outside&#44 flying on the treeline in the high country in the Sierra Nevada,5/11/2005,-120.2363889
3/13/2013 19:00,etiwanda,ca,us,oval,3 minutes,7 bright orange orb like object&#39s,5/15/2013,-117.5227778
6/16/2006 08:00,pickering (canada),on,ca,disk,30 seconds,Large Saucer shaped object&#44 very bright&#44 completely stationary (eerie)&#44 seems to have disappeared quickly.,7/16/2006,-79.033333
3/6/2000 19:55,silver spring,md,us,other,10min,v shape but no lights &#44 very grayand thin type object.,3/7/2000,-77.02638890000001
8/16/2004 12:05,scarborough (canada),on,ca,disk,15-20 mins,Brilliant White flat shape object,8/24/2010,-79.2
7/4/2004 05:36,provo,ut,us,teardrop,30-40 min.,I think I was abducted,5/24/2005,-111.65777779999999
7/15/2004 23:45,electra,tx,us,disk,15 minutes,Saw craft with bright clear light illuminating from &quot;portholes&quot; hovering over a field near our house,8/11/2004,-98.91861109999999
12/20/1980 19:00,decatur,il,us,unknown,1 minute,During a raging snowstorm&#44 I saw a dark object flying at about 5 MPH in the middle of the road between the trees&#44 using a bright search,12/9/2003,-88.9547222
3/29/2009 21:45,virginia beach,va,us,sphere,1 to 2 minutes,huge moon like blue white spheres  flashed in night sky accompanied by loud booms,4/14/2009,-75.9783333
7/15/1980 21:00,valencia,ca,us,disk,40 sec.,Although this sighting occurred 22 years ago&#44 it is an experience my wife and I cannot forget and considerably a closer experience that,3/19/2002,-118.6086111
7/6/2010 20:25,seattle,wa,us,light,5 minutes,Two fixed orange lights over Seattle&#44 Puget Sound,7/10/2010,-122.33083329999998
7/4/2012 22:45,aurora,il,us,fireball,2 minutes,Fireball-like object seen in Aurora&#44 IL,8/5/2012,-88.32
4/9/2007 23:00,waukesha,wi,us,light,20min.,indescribble light on sky,4/27/2007,-88.23138890000001
6/13/2007 23:35,marshall (near),tx,us,teardrop,35 seconds,Traveling east on I20  below clouds blueish/white moving fast &#44then changing color on the edge orange &#8211; red then disappear,8/7/2007,-94.3672222
7/31/2000 03:20,fortuna,ca,us,fireball,5 min,round ball of light. looked like suns light reflecting off of ball in the sky.  stayed motionless and hovered for 2-3min then moved nor,12/2/2000,-124.1561111
6/21/2011 18:00,mexico city (mexico),nan,nan,disk,3 seconds,I was lying on the ground looking out the window at the sky and was listening to my iPod &#44 suddenly I started hearing static on it and,6/27/2011,-99.133208
4/2/1999 22:30,st. louis park,mn,us,egg,3 minutes,Basketball size object&#44metallic&#44flying down street than into a park.,4/26/1999,-93.34777779999999
6/1/1988 03:00,ironton,oh,us,unknown,5minutes,I had an encounter with something not of this world.,7/28/2010,-82.6830556
4/25/1998 21:45,blanchard,ok,us,triangle,23:00,I SAW  SOMTHING THAT WAS FLASHING RED BLUE AND GREEN LIGHTS. I GOT MY BINOCULERS AND GOT A BETTER LOOK&#44IT WAS AMAZING&#44I NEVER THOUGHT I,1/28/1999,-97.65777779999999
10/19/1999 19:20,indianapolis (southeast),in,us,light,5 seconds,while going on our nightly walk&#44 my wife and i saw a bright object (as bright as moon ) streak accross the southeastern sky. it seemed,11/2/1999,-86.1580556
7/15/2010 18:36,sydney (australia),nan,au,triangle,30 minutes,Slow&#44 hovering triangle with bright white and red lights.,7/19/2010,151.205475
10/31/2004 19:30,orland/tinley park,il,nan,light,10 - 15 minutes,red-orange lights -  same as reported in august,11/2/2004,-87.79329399999999
7/10/1978 21:00,grand rapids,mi,us,triangle,5 minutes,Dark&#44 Black Triangle Craft,10/10/2011,-85.6680556
7/15/2007 16:30,san antonio,tx,us,triangle,30 minutes,Triangular UFO with blue smoke coming from it over San Antonio&#44 Texas,3/19/2009,-98.4933333
6/16/2010 22:30,cape may courthouse,nj,nan,disk,several seconds,dimly lit disc shaped object flying east to west makes a hard 70degree turn at unimaginable speed,6/23/2010,-74.823779
11/8/2006 21:45,denver,co,us,triangle,10-15 seconds,Silent and Triangular shaped craft passes above Denver residence,12/7/2006,-104.98416670000002
9/16/2001 20:30,singapore,nan,nan,circle,2-8 mins,they have light all round their carft.,8/28/2002,103.819836
6/15/1998 00:30,boy scout camp royenea,ca,nan,disk,10 minutes,There were many green colored objects moving quickly around a portion of the sky and one by one the objects flickered out,2/18/2001,-119.41793200000001
6/10/2008 20:30,houston,tx,us,light,one minute,Bright White light seen moving across Houston nighttime skies.,6/12/2008,-95.3630556
5/5/2002 22:00,state college,pa,us,light,3-4 mins,lights in the sky,5/14/2002,-77.86027779999999
1/7/2007 16:34,sacramento,ca,us,teardrop,<1 second,Very fast moving&#44 dark grey teardrop-shaped object flies over Sacramento CA.,2/1/2007,-121.49333329999999
9/11/1999 22:00,grand rapids,mi,us,flash,10 seconds,90-degree turn by a meteor,10/2/1999,-85.6680556
11/28/2013 19:45,lake havasu city,az,us,circle,1 hour,Bright Fireball got lower to ground and dimmer until it eventually just faded out.  ((NUFORC Note:  Sighting of Venus.  PD)),12/2/2013,-114.32166670000001
6/1/2009 02:00,villa rica,ga,us,unknown,5 sec,Intense bright light thru bedroom window&#44 tree next to window bent over and touches ground.,8/5/2009,-84.9191667
4/20/2003 21:30,riverside,ca,us,light,30 seconds,2 star looking lights that fly in the same direction and blink before they dissapear.,11/26/2003,-117.39527779999999
1/1/2000 02:13,laporte,tx,nan,other,10 sec,Spotted unusually shaped&#44 unlit object moving north.,2/16/2000,-95.019373
6/1/1969 23:00,orangevale,ca,us,unknown,30 to 45 minutes,UFO over Orangevale&#44 CA in May/June 1969,5/15/2006,-121.2247222
10/2/2006 17:00,new york city (brooklyn),ny,us,changing,10 minutes,Photos of a UFO above Manhattan.,10/30/2006,-74.0063889
1/4/2013 03:30,eldridge,ia,us,unknown,10-15 minutes,Craft hovered for approx 10-15 mins.; seemed to.change shape occasionally and also color from&#44 green&#44 red&#44 blue&#44 and white.,2/4/2013,-90.5844444
9/17/1999 05:35,western north carolina mountains,nc,nan,fireball,5 seconds,I saw a brilliant flash in the southern sky going from East to West.,10/2/1999,-79.0193
4/15/1983 12:00,katonah,ny,us,sphere,30 seconds,Red Sphere seen in middle of day,2/22/2005,-73.6858333
3/17/2012 15:00,east islip,ny,us,cigar,half hour,Bright stobeing light,5/13/2012,-73.18611109999999
7/1/2013 22:33,moscow,id,us,circle,3 minutes,3 floating figures in sky shaped and looked like a fire ball&#44 but disappeared.,7/3/2013,-116.99916670000002
8/27/2005 05:30,murphys,ca,us,light,1 minute,From my rear deck I noticed a fairly large light&#44 similar to a landing light on a large aircraft&#44 traveling rather slowly from the Nort,10/11/2005,-120.4586111
8/30/2001 10:32,salt lake city,ut,us,cone,1sec,4 cone shaped lights (pictures of them) in group of 2s plus 2 possible aircraft.,12/19/2003,-111.89027779999999
12/16/2006 07:30,st. thomas (canada),on,ca,disk,15 minutes,Coned shaped light that vanished&#44 just as though a door closed on the light&#44 or should I say Porthole. ((Missile launch.)),2/1/2007,-81.18333299999999
1/10/2003 20:00,olympia,wa,us,disk,4 minutes,Bright Glowing Orange-Red Ball in night sky&#44 dropping exploding balls of white light.,2/11/2003,-122.89944440000001
5/10/1995 19:00,whiteriver,az,us,light,5 minutes,lights over apache community,11/21/2010,-109.96361110000001
4/11/2012 21:00,holden beach,nc,us,light,5 minutes,The red ligt was follwiing my flashlight.,5/13/2012,-78.3041667
